Company_ID,Revenue_Million,Profit_Before_Tax_Million,Statutory_Tax_Rate,Effective_Tax_Rate,Offshore_Transactions_Million,Ownership_Concentration_Percent,Internal_Control_Score,Audit_Likelihood,Audit_Outcome,History_Fines_Million,Offshore_Subsidiaries,Aggressive_Tax_Planning_Score,Tax_Rate_Deviation,Tax_Risk_Label
C0402,820.1874931138682,120.15514981484696,25,31.38388080535677,7.29346430946071,21.776004162962092,1,0.876429274842435,Clean,0,2,0.5305368970467577,6.383880805356771,Medium
C0403,1001.573109915455,169.28229824381188,25,17.30071360225229,14.581246985679108,72.51051969089625,4,0.8431991416236851,Qualified,1,1,0.6091612130395402,7.699286397747709,High
C0404,1014.0941781294226,220.01601650013555,20,19.459847531986014,9.623977869682928,35.032756607755786,3,0.9520584182972106,Clean,1,1,0.6093637115242541,0.5401524680139858,Medium
C0405,864.980358556227,359.6533991827172,25,7.113820330008749,16.61607578892744,78.41316204238399,5,0.7901095122670945,Qualified,1,1,0.7265234719135164,17.88617966999125,High
C0406,1186.8549797042497,448.7934844804289,30,13.344309213467325,2.432798816582444,49.42031820379786,5,0.659596827058815,Qualified,5,6,0.6617020926422056,16.655690786532674,High
C0407,679.7138711852217,248.53784473089462,20,14.73519947506842,116.11964523068961,60.39542098422358,4,0.8565844442274576,Clean,1,0,0.06837087931058983,5.26480052493158,Medium
C0408,957.286154493612,185.34427050236897,25,33.353673462346606,11.08704899206723,81.10641112863013,1,0.07564468065734964,Clean,1,3,0.45734702594910726,8.353673462346606,Low
C0409,1036.0886895135698,242.76045187844403,25,13.480020816234772,8.5612904303874,80.45361006439674,5,0.4628306571988078,Qualified,0,4,0.6640216067199792,11.519979183765228,Medium
C0410,1154.3316502176247,271.0124340699069,25,18.826062058089562,24.771964656418145,46.00637026705013,4,0.9892562386150588,Adverse,20,3,0.29599298216572867,6.173937941910438,Medium
C0411,1213.484463426667,174.34658995542466,25,25.139132706928393,9.047971245221563,34.62222249003902,2,0.7696001512947322,Clean,0,3,0.3130566872163897,0.1391327069283932,Low
C0412,662.6073724486392,343.61690847298576,25,9.865501172236321,35.828107242078595,74.26022544100164,5,0.9620753780372231,Clean,0,0,0.12456754775461554,15.134498827763679,High
C0413,539.7657487793133,218.40566073531215,25,19.593271614256235,12.112645167291959,50.31561425214918,2,0.7796343561334791,Clean,0,0,0.41861498597485536,5.406728385743765,Medium
C0414,1383.3030465695526,239.81944712731155,20,27.156171184277227,25.427796452827735,33.44293954913029,1,0.8748819674421442,Clean,1,2,0.9868304343061747,7.156171184277227,High
C0415,1099.6942035938775,253.2739401643569,25,31.005656390811982,2.2735269629927832,83.30977396220052,5,0.706529632303191,Qualified,10,2,0.28531936128803737,6.005656390811982,Medium
C0416,775.454039033034,233.72692884915645,25,23.7877782398728,37.43153816769352,33.86729359687612,4,0.7605020044172398,Qualified,0,0,0.5314368926860981,1.2122217601271998,Low
C0417,1465.345592656757,267.115240037569,20,25.071605459508437,26.61477028176835,21.806501773386174,3,0.5231780098395007,Clean,0,1,0.7432372527790844,5.0716054595084366,Medium
C0418,1034.7023902878575,150.61974507624615,25,8.78850417753707,4.7579567100806,21.4195981637194,5,0.9242377008141329,Qualified,5,0,0.013497270884270662,16.21149582246293,High
C0419,1353.789155219148,155.33585968431754,30,33.37329491739041,3.139767606606616,63.5620749517985,5,0.8250389106233617,Clean,10,6,0.9004395595982989,3.3732949173904103,Medium
C0420,1020.2555444230327,111.9876613622644,25,8.97722232453447,7.604497262860668,66.31725425022712,5,0.8438849656656322,Clean,0,2,0.3865501847249385,16.02277767546553,High
C0421,1618.2243774645963,235.16009844961812,25,28.24018811545395,74.6529373357045,41.772919353988875,5,0.6730091009630523,Clean,0,5,0.8691159867109822,3.2401881154539502,Medium
C0422,1526.6022527329615,262.31492028096915,30,12.944489653349564,5.936651540032144,42.400769247294434,4,0.304579947087249,Clean,1,4,0.038947658899478044,17.055510346650436,Medium
C0423,925.310755456278,236.62182929215086,25,33.00779431103754,12.180797988929065,43.76457405419599,4,0.03562979539013933,Clean,0,1,0.14566355186367586,8.007794311037543,Low
C0424,1291.4712852863067,333.959394667803,25,26.598786181084385,0.6096011791416975,67.61109827312151,3,0.9356551294095445,Clean,5,4,0.3225294544775592,1.5987861810843853,Medium
C0425,1193.6127848755443,199.55231849367627,25,27.61441138935107,10.124309655175967,24.069365371878,4,0.5861203488054969,Qualified,0,4,0.34546177306327874,2.614411389351069,Low
C0426,1410.5894672597046,253.499332447401,30,11.5717751917965,16.94089190277588,85.03814468839279,4,0.29814297114814026,Qualified,0,2,0.8477942230280165,18.428224808203503,High
C0427,710.5229618259687,112.66392990885485,25,18.291199299054824,61.2052505645797,35.57647309242125,1,0.1491351078475378,Clean,0,1,0.011201115388235205,6.708800700945176,Low
C0428,1205.8154379995317,169.03202380204792,25,23.53439583767859,14.543845675879286,89.97712436694646,1,0.8295231655007547,Clean,0,2,0.6411117764696795,1.4656041623214087,Medium
C0429,1317.5273460548763,255.6430206052622,25,28.099208546198028,34.197027717913095,32.00658856510309,2,0.8365201944475789,Clean,0,2,0.13131243617855026,3.099208546198028,Low
C0430,472.37815407306573,267.9281688594515,30,8.118781277371687,15.842899297589547,74.00825201186643,3,0.8145079681305315,Adverse,0,2,0.8232156507110494,21.88121872262831,High
C0431,645.0224462002675,176.48264418686543,25,33.87095949363585,0.8328010273239429,35.638878145073754,1,0.6450826919667862,Clean,1,4,0.7785732659579123,8.870959493635851,Medium
C0432,388.23034667196987,194.27205985135464,20,31.70662011663668,7.566970427237912,25.65927611502778,3,0.3660153875918759,Clean,0,0,0.4999210274112006,11.706620116636682,High
C0433,919.1779496666327,78.57010026553525,30,13.11045771486753,17.139198125075637,81.24533270454542,3,0.304070284780257,Clean,10,1,0.21268722551237518,16.88954228513247,Medium
C0434,1215.2626767387887,171.43766393547125,25,29.682807290969958,60.15365430208766,80.11258814336243,5,0.008554770118170185,Clean,0,1,0.6344953909655563,4.682807290969958,Low
C0435,1450.7071156288084,271.2306530815829,20,20.5497176911947,39.198407069898394,48.24992747147209,3,0.8336075586882403,Clean,1,2,0.15625831765764564,0.5497176911947008,Low
C0436,1022.2284341259326,246.0164012885253,25,18.85419444686056,5.184629504253158,69.16772997782988,5,0.08743269749364246,Qualified,0,3,0.19002379259265345,6.145805553139439,Low
C0437,1488.5846636713875,240.05325771049678,25,14.433023174342162,4.972043538594264,58.9946152878742,2,0.6307549980407676,Qualified,0,0,0.6266899022253577,10.566976825657838,High
C0438,585.9695625355325,203.9818949744768,30,22.429057598947775,4.492216722853407,79.7069279571624,2,0.5040749468400884,Clean,0,1,0.9912284460886244,7.570942401052225,Medium
C0439,488.9852681934536,200.5650526902541,20,26.896673531107933,51.14926202932435,42.05391785230581,2,0.5266893589263512,Clean,0,1,0.8910608372525463,6.896673531107933,High
C0440,983.3356903310143,147.17430884212422,30,17.327987148882748,38.30108399687393,56.65706799992896,5,0.9267128453077733,Clean,1,0,0.5931073576836771,12.672012851117252,High
C0441,1115.2196346817923,255.90627361620278,25,23.87657579024876,29.822738641169213,53.97606598431853,5,0.03161501127124211,Qualified,1,1,0.5385367687674237,1.1234242097512386,Low
C0442,990.1915755717721,233.6778355511512,20,25.979387634659112,9.975803959557425,44.773407837980116,2,0.7733922246287723,Clean,1,2,0.9983848800081085,5.979387634659112,High
C0443,379.767369988037,239.36150783942395,30,26.333654510458576,14.038943919264007,82.40185451894607,5,0.05205239836730713,Clean,0,1,0.5473971476338937,3.666345489541424,Low
C0444,973.2639881461635,157.91721258659356,25,6.5589829439354075,12.48480472764516,31.611454726377485,4,0.0381536059353772,Clean,5,2,0.42011652195944393,18.44101705606459,Medium
C0445,608.6591498485441,27.73256641030045,20,30.792434170552006,5.844463555197043,30.46560476644873,4,0.42981769814138193,Clean,1,3,0.9095555357753414,10.792434170552006,High
C0446,1200.9017646490115,287.77221694029566,25,18.74759944295144,14.0650835381004,60.38366747259259,5,0.06307517434296672,Clean,20,3,0.23418429586928824,6.25240055704856,Low
C0447,1109.9794738290545,161.69300351932768,30,12.872482450886434,0.6194248711129137,66.02459609894595,5,0.789143951292912,Clean,5,2,0.09752599029680897,17.127517549113566,High
C0448,718.0360641017935,130.97793887655035,25,12.252935224390448,2.8269024893780834,33.623347802719564,1,0.5295630936483372,Clean,0,2,0.6340900343618303,12.747064775609552,High
C0449,845.8399247989919,255.47831295311948,20,19.490423385318515,43.53484294709679,47.35022095782369,1,0.029038782659774443,Clean,0,0,0.095849633768749,0.5095766146814853,Low
C0450,682.2359434333146,168.63898880646963,20,31.604946184068776,27.860722076177083,86.25946900851206,3,0.04050068648191951,Clean,0,1,0.37314853695296013,11.604946184068776,Medium
C0451,981.1962708180484,284.79491072372974,20,16.35042745047941,10.993699558394358,37.263219588347184,3,0.6126685297394794,Clean,1,1,0.42357738558172053,3.6495725495205917,Low
C0452,1286.5426961503715,249.3604759661358,25,27.4917724035063,14.560999657452884,66.78524914821759,3,0.8061118176584049,Clean,0,2,0.5475380670492331,2.4917724035062996,Medium
C0453,704.2821860993369,254.6855458560382,25,7.904561929616558,9.24067382561252,71.81045755883136,2,0.43779953127477356,Clean,1,6,0.9916595457479623,17.09543807038344,High
C0454,1151.2139546553533,90.72354310395725,20,19.281701064531852,27.001552890583504,51.36900896256117,4,0.5545806715356244,Clean,0,1,0.22098172333318078,0.7182989354681482,Low
C0455,840.9227144882677,296.95551883091207,20,34.75058421178207,30.66687635012295,85.62681907317081,2,0.7998294540499016,Qualified,0,1,0.375756378506912,14.75058421178207,High
C0456,762.1381503212967,220.90004249870847,25,28.11313408377011,28.817983932509538,71.56597146531533,5,0.6105061740418192,Clean,0,3,0.13224012441065802,3.1131340837701096,Low
C0457,967.8908920136327,170.45782886030375,30,11.315854653218391,25.646740777633212,52.054720590262846,1,0.22476023765881947,Clean,0,4,0.6076135260332347,18.68414534678161,High
C0458,689.4273032741878,211.4710773873801,25,20.04324421093732,4.5757977052833345,59.85346412432658,5,0.6130520258694786,Clean,1,1,0.7276731823078335,4.956755789062679,Medium
C0459,833.9052083958454,57.90118136813442,30,12.008742909456997,8.248887509880147,68.48294103975704,5,0.6282794590652135,Clean,0,2,0.48207682323587886,17.991257090543,High
C0460,640.6366322233455,232.69222491845366,25,17.286827817875277,12.691733656921453,61.453312630045275,1,0.7341069808811267,Clean,1,2,0.24583126828997104,7.7131721821247226,Medium
C0461,1589.4175398749167,117.65027934543427,20,28.402520712048943,8.033236737268501,81.50883086782531,5,0.6208741875568012,Qualified,0,1,0.6208882691817477,8.402520712048943,High
C0462,1010.5790655915185,91.78637713251725,30,28.13674445871211,28.125060344678307,44.98220635962808,3,0.969242130458038,Clean,0,1,0.5391577233688495,1.8632555412878915,Medium
C0463,790.0823476022243,78.21126510256872,25,11.843011337071554,7.990262852485857,40.99200180390635,1,0.19728830871706848,Clean,1,0,0.17118572340371774,13.156988662928446,Medium
C0464,1064.1939732202666,289.015069999194,25,32.66669954464581,2.975385735620061,34.9687222646685,5,0.9510906795670763,Qualified,0,1,0.40568190050213027,7.666699544645809,High
C0465,966.3015850927511,149.65892850457692,30,22.777045482944803,10.184553092257605,22.64480776452166,3,0.5383394903500163,Qualified,1,2,0.43519709163519493,7.2229545170551965,Medium
C0466,933.7091201400331,322.69821679331994,20,16.397728728860436,78.15507541424634,23.010977506603872,3,0.671956140494912,Adverse,5,3,0.9826177537714329,3.602271271139564,Medium
C0467,1184.2500100130276,157.13588295581616,20,20.05806742342582,5.12060407728499,80.9038635176498,4,0.09946159745218985,Qualified,5,2,0.8492858321555218,0.058067423425818276,Low
C0468,1227.2523130141915,63.411363392564255,25,23.15213760313231,18.943178755789138,67.48752024841352,3,0.380575941378107,Qualified,0,5,0.7343707882735938,1.84786239686769,Low
C0469,840.8496557168418,110.67804480410727,20,21.796715955373564,11.346968904741033,66.23726908055403,2,0.7693791464631726,Clean,0,1,0.8887770255029475,1.796715955373564,Medium
C0470,827.254527806596,298.8649296005551,20,19.592151066085346,1.4734597156196054,63.02499732544202,1,0.7069110150989903,Clean,1,1,0.735484405828715,0.4078489339146536,Low
C0471,917.4844908545068,187.5281457650666,20,20.147984122682004,13.383793581387327,79.44534012858733,1,0.040139388165410184,Clean,1,1,0.9034018551257333,0.14798412268200423,Low
C0472,309.42365057932454,156.13701628075194,20,10.292357312836586,24.224267659839406,53.618684796593925,1,0.5465942634972446,Qualified,1,3,0.05455311487950798,9.707642687163414,Medium
C0473,545.4426813404343,212.801458068223,25,29.38198712914038,14.398859073796162,80.92875799908103,5,0.08827819296840944,Qualified,0,2,0.45606620926691654,4.381987129140381,Low
C0474,1410.0622802333573,240.1426188934036,20,21.25280959823046,41.13107963161012,45.161151832756744,5,0.9958564291781623,Clean,0,0,0.7468983352418336,1.25280959823046,Medium
C0475,1493.4903140503852,289.3919052721969,25,8.932395851141093,6.819885378713827,84.86952530373634,2,0.8972965885332946,Clean,0,2,0.5832957966100135,16.067604148858905,High
C0476,925.2891881330866,315.8799383914341,25,27.98471304748334,1.803947220017492,68.90598860568682,3,0.021080660428536957,Qualified,1,2,0.17516616415078667,2.984713047483339,Low
C0477,1172.9670889167298,171.21850833687313,25,32.97331935132053,55.15498323431316,38.002399521709904,5,0.8586495789026308,Qualified,0,1,0.34049208652853424,7.9733193513205265,Medium
C0478,1093.3750463630608,93.91618511343694,20,33.419206977108864,9.50261821122605,59.48594451820376,3,0.9194296005584076,Clean,0,0,0.31777437502669126,13.419206977108864,High
C0479,1923.6642425365712,166.9227871101379,25,16.070531972335182,17.179575415107664,57.31213930417789,3,0.3535482225634551,Adverse,1,1,0.261346913184336,8.929468027664818,Low
C0480,1335.872473430373,220.82244052663088,20,9.065506206822622,31.404644577317175,29.652917521123378,5,0.7195016550477659,Clean,0,3,0.3431355535139661,10.934493793177378,High
C0481,961.6247225557701,122.89928590315112,25,20.551988798991957,7.840526208726917,61.38700340254299,5,0.4421037462077789,Clean,0,1,0.514853288461121,4.448011201008043,Low
C0482,713.3378678198723,123.42792680839656,30,8.378276880476621,25.1872113698996,42.034993660187055,2,0.6552324845763441,Clean,0,5,0.854869024783276,21.62172311952338,High
C0483,518.0661039227282,227.50303052399084,25,33.01962255537852,2.910202175298525,23.66441367667217,4,0.34031740429819146,Clean,0,2,0.7420326623937563,8.019622555378518,Medium
C0484,1061.039090760167,196.1078118743639,25,10.50738882065438,6.886283005948393,86.40593103945955,1,0.32255923663326835,Clean,0,3,0.8352497040162337,14.49261117934562,High
C0485,773.094776414709,202.62375963292692,25,12.582975798534921,3.126308600702447,64.90432583450016,5,0.42443388885757904,Qualified,0,2,0.8836037445630863,12.417024201465079,High
C0486,573.3238871206977,139.32037322399444,25,17.199095806549114,33.34457788620436,81.38432523095929,5,0.14556775865250116,Qualified,0,0,0.41615045609760726,7.8009041934508865,Low
C0487,806.028134727242,181.5679428635386,30,16.494934056773772,5.037271915318446,67.32392035092772,3,0.8311389644353826,Qualified,0,1,0.3460262840267472,13.505065943226228,High
C0488,675.5355989156815,126.06134845853565,30,28.83988677193667,25.274707797251033,44.98885844980791,4,0.34869789536163665,Clean,0,1,0.05762338168416181,1.1601132280633308,Low
C0489,1506.1424905217696,271.21587288998296,25,18.689504616528872,57.39905602751002,55.8881650630168,5,0.40014955390584517,Clean,1,3,0.9304916218764343,6.310495383471128,Medium
C0490,1264.4919270848352,282.8199467779002,25,10.123047800100107,15.005876038188008,67.3022732243024,4,0.8940546127021446,Clean,0,4,0.06582301793814394,14.876952199899893,High
C0491,997.6082076050147,52.30497102095251,30,13.016296864582223,15.531845058980721,87.21766276410062,1,0.49662381406317135,Clean,0,2,0.7411355153704704,16.983703135417777,High
C0492,1443.9832416670079,125.6391311846072,30,20.27340155562566,12.36203976974259,37.756862138518756,3,0.5442539093508629,Clean,0,3,0.3781083044655872,9.72659844437434,Medium
C0493,1023.2104922942855,80.27765959279367,25,9.423617522784047,7.887243787080395,81.24839410368824,2,0.9564981247770985,Clean,0,0,0.9487807744991863,15.576382477215953,High
C0494,741.6147396015209,147.99808524744816,25,23.34967026938042,12.912109466817984,84.68544637059885,1,0.8867263831449892,Clean,0,0,0.419602020934129,1.6503297306195783,Medium
C0495,1456.9372231808973,193.32496241677114,20,21.97241919653438,18.466686208034023,66.92908602612695,4,0.1694667088884395,Qualified,0,1,0.8166083513547164,1.9724191965343785,Low
C0496,1161.6730131053976,84.0283824241176,30,26.44106949146773,85.36192285357617,85.18866391809365,4,0.47321502991810505,Clean,1,2,0.2826548321636766,3.5589305085322707,Low
C0497,688.826153702063,126.25121494997495,20,33.13113846138103,55.53661311245407,47.851501123415794,1,0.9712962274285455,Adverse,0,2,0.29908871724384667,13.131138461381028,High
C0498,942.8983965749176,119.68341023348012,25,32.367636833034666,39.6322120395125,86.71113232283099,4,0.3723662982286027,Clean,5,2,0.5955194098784342,7.367636833034666,Medium
C0499,737.3145239845728,216.5813863519155,20,33.382268542064935,43.98803534076687,69.19480140161824,2,0.37157310851620007,Adverse,0,2,0.9979826337074738,13.382268542064935,High
C0500,585.1600807106992,205.54754696290004,20,12.341467910711028,12.61656679527308,22.940403719316834,2,0.19503023178915435,Clean,0,0,0.5175724179791963,7.658532089288972,Medium
C0501,1277.8532642594923,142.26099573301974,25,8.94695919918064,21.426421722049014,83.48109822733369,4,0.11432311411912521,Clean,0,2,0.9363086363932905,16.05304080081936,High
C0502,1572.8249921410393,214.14566977115183,30,14.068301014893455,45.0886117469613,53.91309663232348,4,0.7403047907559818,Clean,1,1,0.7862498282487278,15.931698985106545,High
C0503,580.4297278542576,156.26559323301876,20,31.852555182989438,9.982907583428759,52.2228889344483,2,0.7700304687015165,Qualified,0,0,0.7958643141772349,11.852555182989438,High
C0504,1168.8907710071712,178.26759117391575,25,34.16160423870465,65.2787600637734,59.6526624185744,4,0.9690129635029999,Clean,0,1,0.4359599891287641,9.161604238704648,High
C0505,804.807229263452,333.87616722388293,20,30.77974853211428,10.74976062327609,30.456918273985956,5,0.773418210905363,Clean,0,1,0.38654225017280064,10.77974853211428,High
C0506,853.8623848705912,307.2368841432278,20,8.300531633826308,18.38002129987886,52.8416233997179,3,0.2433524940335987,Qualified,0,0,0.19192180809081538,11.699468366173692,Medium
C0507,822.2818227283392,96.03350104579219,25,33.4228399417938,24.74402360252573,78.17890517024219,5,0.04011657828851545,Clean,10,2,0.9639412669836536,8.422839941793796,Medium
C0508,740.8027690960553,266.378593430334,25,17.700740820523578,60.15286378464221,21.083772139626074,4,0.9854373843696602,Clean,0,2,0.95939361244382,7.299259179476422,High
C0509,1014.5564883834481,264.91172435932737,20,5.27930872287061,5.610588251162442,39.104201222705996,4,0.34045069554360574,Clean,1,2,0.7470677343101828,14.72069127712939,High
C0510,750.7149650766887,108.13893689979054,25,18.27181222244581,27.418736146400335,20.171821051069095,3,0.31197154243242076,Clean,1,2,0.2962524498526695,6.72818777755419,Low
C0511,1081.1370477339517,265.50221150038885,20,6.382075090264028,14.713395161045328,49.099791640489386,4,0.9059552097493825,Clean,0,0,0.24517954034228218,13.617924909735972,High
C0512,984.9285671652589,323.0345534730042,25,21.316337634833527,6.254723517739435,70.98208573456142,3,0.5850998985449861,Clean,0,3,0.9886102423869629,3.683662365166473,Medium
C0513,928.3155859400771,110.19641550044689,30,15.15662082311154,29.976440192607615,75.91402803802399,2,0.21487117384913457,Clean,1,0,0.0665428151081775,14.84337917688846,Medium
C0514,727.7309013875206,126.5997743188589,30,19.203048007821465,16.069166615962743,86.16328327889046,3,0.8890962427162395,Clean,0,2,0.843564292141309,10.796951992178535,High
C0515,826.9686008295002,281.4129173474802,25,23.39511082229351,21.63355898722411,62.59532290795506,3,0.9933608550547434,Qualified,0,0,0.35545800048247467,1.6048891777064895,Medium
C0516,1226.6173677477268,221.71962486605184,25,31.064032874534607,7.798757693205939,37.82388066570268,5,0.08667856115083072,Clean,1,4,0.41886971972722054,6.0640328745346075,Low
C0517,1150.2751562873143,244.11810201916185,30,24.85704729415786,13.127587614019811,84.69035643956893,4,0.8622516283024872,Clean,1,0,0.8319776487488372,5.142952705842141,Medium
C0518,706.7334265604347,227.24713731203974,20,18.02146605434542,19.212913102512122,74.27210277162632,2,0.390515697684394,Clean,1,5,0.09060301600535803,1.9785339456545792,Low
C0519,1029.7996916287677,231.25567367425154,30,29.58283561011095,10.380879853714655,60.20999381022012,1,0.5240724465067044,Clean,1,4,0.35416967852025716,0.4171643898890487,Low
C0520,1225.4161370115366,93.88222973511336,30,32.167464127193966,4.422225851225279,68.69481510032551,3,0.9148159757649807,Clean,0,0,0.952024277169573,2.1674641271939663,Medium
C0521,499.17841566358845,283.78541652971586,20,8.592798992965918,65.21505726258265,84.70214485052004,1,0.9733791957751172,Clean,0,0,0.6990659127712564,11.407201007034082,High
C0522,1163.0080577139806,293.5671993942219,20,20.957989326583743,14.326987229659396,69.86758199310452,4,0.2621639104087994,Clean,0,2,0.7549391648058904,0.9579893265837427,Low
C0523,801.212872316246,181.64874047455777,30,13.535358792273325,26.479193103579476,45.78621553093138,3,0.21285077095991378,Qualified,1,3,0.7575053009554764,16.464641207726675,Medium
C0524,1171.179600577948,196.521844014891,25,6.411835936308422,10.588184468473425,69.91197416023677,1,0.08051655859151186,Clean,10,1,0.06057008316394452,18.58816406369158,Medium
C0525,771.0222530372449,77.51139979554223,20,25.05640085341956,8.774185367332782,22.81947139147715,5,0.561797852662138,Clean,0,1,0.20320759326043114,5.056400853419561,Low
C0526,458.5353698006443,241.1403804814268,20,30.88312332377677,10.456759631116832,47.04908932814068,1,0.013604395450668272,Clean,0,2,0.4912632560812118,10.883123323776768,Medium
C0527,511.7372686350512,245.76459533713154,25,9.887079634321822,10.525440950898474,48.442612229190544,5,0.41189829760993657,Clean,0,4,0.36815023247537515,15.112920365678178,High
C0528,1014.4254839984146,195.0247186400551,25,29.372409728717017,15.713150771961184,31.678676409458426,2,0.07338401665200855,Qualified,5,1,0.4109122931328535,4.372409728717017,Low
C0529,1077.9167505164446,289.9482687896402,25,30.60187200610825,15.682011577875185,21.615983638623913,4,0.405225782929334,Clean,0,1,0.7814473786256726,5.601872006108248,Medium
C0530,728.7050124686774,173.27382152160476,30,32.430213279994504,13.749419052633398,29.336686564641997,1,0.039932189265609264,Clean,0,0,0.014679235067735275,2.430213279994504,Low
C0531,1191.577737633212,245.16847407148802,20,12.958552672581572,2.89556310431091,65.82350470579385,3,0.8352172606087689,Clean,20,1,0.6604919263212388,7.041447327418428,High
C0532,501.543981319312,118.42685290463075,25,32.11859195569668,13.706575621107637,76.16021714545812,4,0.20973899393856588,Clean,5,0,0.00011023180182245795,7.1185919556966795,Low
C0533,980.1760604058051,198.11582793006096,25,14.619882642092968,3.705010450681994,89.17424449088819,1,0.328308710357912,Clean,0,1,0.0630585255762437,10.380117357907032,Low
C0534,636.695140071263,186.05165936777314,25,21.570140403665086,2.6966055458195806,44.2454452175946,3,0.8700479966063919,Clean,10,2,0.408286119837624,3.4298595963349143,Medium
C0535,804.4491676593523,218.02463376327532,20,6.515224124968464,53.95577580085977,61.95654555827712,3,0.7462660613322051,Clean,0,3,0.8409485198048214,13.484775875031536,High
C0536,1014.2196013949242,170.43784569333133,30,6.316432651062308,18.574859461890195,85.60014767705853,3,0.21903836164205848,Clean,0,1,0.14499576556446048,23.683567348937693,High
C0537,741.8759904148143,189.48219234626657,30,26.61119638196609,21.546219118936406,31.692924693670683,3,0.07189941865749605,Clean,0,4,0.5546214091286116,3.3888036180339114,Low
C0538,884.6333367310524,266.0837737153205,25,18.334399339333732,10.276391033086243,70.23519104399199,1,0.7156737768553395,Clean,5,3,0.6785052268267442,6.665600660666268,Medium
C0539,1301.8878427643322,165.0588610209426,25,12.688771261076527,47.93371631100493,72.84851132044142,2,0.39070255068810933,Clean,1,2,0.22953288417216056,12.311228738923473,Medium
C0540,826.9324391430554,71.47383194090565,20,10.712404880747306,20.318381357073623,26.228287510853686,5,0.7660799991182212,Clean,0,1,0.512330255269583,9.287595119252694,High
C0541,1250.7076336195425,339.96671233643366,25,25.098604725776543,29.321464097549025,80.28745696281456,5,0.4452947723752104,Adverse,10,3,0.9114072831381923,0.09860472577654278,Low
C0542,661.0879436027146,310.5163262952389,25,5.012046320760196,9.195125274874979,76.91735329775906,5,0.3460024129722764,Clean,0,3,0.5122285253655328,19.987953679239805,High
C0543,1158.941253374585,96.61898439155051,25,29.176735075905626,64.38345778931313,22.338210460420413,2,0.4512054082123965,Adverse,1,2,0.157323061787648,4.176735075905626,Low
C0544,1432.47058619737,255.17662441961556,30,7.3774881838978645,34.34728881179201,26.375909041603602,3,0.7485589856706767,Clean,1,1,0.6278142966875447,22.622511816102136,High
C0545,258.5066499618132,159.76201835589256,25,10.744688447243583,38.47591453020238,23.438882572429662,3,0.9022202865403741,Qualified,0,2,0.592200180008514,14.255311552756417,High
C0546,760.9314233588569,221.07897722648477,25,16.587091858972688,3.7795354923982627,43.43204722595536,4,0.049767196588575535,Clean,0,2,0.026954759798131223,8.412908141027312,Low
C0547,1173.121638154162,223.5379303210795,25,19.545762191483107,6.320621578691115,55.65022934759483,5,0.5241115412269551,Clean,5,4,0.09059440574756661,5.454237808516893,Low
C0548,939.0863841871022,181.24737597469425,20,15.649853474418254,6.726989674253348,57.264340956824014,5,0.0328354290838776,Qualified,0,1,0.15678135514101077,4.350146525581746,Low
C0549,1111.3437620113928,137.29874675308827,25,14.621364949528816,6.319140648612701,38.73667318386099,3,0.4684095450243587,Qualified,1,0,0.13628907756186992,10.378635050471184,Medium
C0550,818.8044439852538,144.75671581469925,25,33.917480362195654,38.67680833876717,83.81178205921918,5,0.8852828290969004,Clean,0,7,0.2594657705609331,8.917480362195654,High
C0551,1025.97693624187,126.7046467615006,25,24.247390437301828,0.6480837114561283,45.778395291033924,3,0.36159026642030967,Clean,1,1,0.45410532323556796,0.7526095626981721,Low
C0552,953.2968293823761,133.45422334156441,25,5.702988661021646,1.583028527571559,23.188510917574675,3,0.9324504210806432,Clean,0,2,0.3717162978989844,19.297011338978354,High
C0553,1350.3346184979423,194.62573679605157,25,17.905277253329395,6.401760258920017,41.01589780789705,3,0.6306084716506094,Qualified,0,1,0.8906498914045969,7.094722746670605,Medium
C0554,1076.3262529903639,142.73920087113987,25,31.250260992319106,4.459695644609846,57.17765957809088,1,0.9341553437930064,Clean,0,7,0.6121094094063371,6.250260992319106,Medium
C0555,1101.2807986225607,254.5641652570096,25,14.043685592320038,5.275655362319106,48.575527581176246,1,0.7571666254125197,Clean,5,1,0.8761443499618431,10.956314407679962,High
C0556,876.4369101632598,318.9796924268742,25,7.836690343231647,31.984127596031236,39.16897633694814,1,0.10343516664876229,Qualified,0,4,0.5270393249175989,17.163309656768355,High
C0557,853.718132778252,153.59574069039655,30,27.751543147697532,16.56223628789061,29.19262748350222,1,0.23115136756267707,Qualified,0,0,0.08987047068933995,2.2484568523024677,Low
C0558,870.2325436541137,219.15236004283017,20,23.180414958082437,0.1157475178545535,77.34151500673607,2,0.3941704545835062,Clean,10,1,0.4632874490664348,3.1804149580824372,Low
C0559,1118.335642713489,239.9748088242347,20,22.109375234795117,11.218629861566045,89.73016694869344,4,0.17010688201207602,Clean,1,3,0.8220325468423649,2.1093752347951167,Low
C0560,873.7046557539211,237.76018167354195,25,6.6072967882222375,10.48108565334397,43.067949346671746,4,0.4949116047766605,Adverse,0,5,0.1941037671671081,18.392703211777764,High
C0561,1086.932457068924,206.07642143328698,20,9.21497029386552,2.4195311529790287,46.71347309236228,3,0.4713681557014906,Clean,20,3,0.09121427875264976,10.78502970613448,Medium
C0562,1622.6202395936316,259.4145934687778,20,23.676481886393415,22.54898956226618,63.262626727386994,5,0.9562591980273812,Qualified,1,1,0.3294347383382601,3.6764818863934146,Medium
